user,text,sentiment
,"Kualitas Suara: Standar
Warna: Menarik
Desain: Ok
Harga segitu sesuai dengan kualitasnya. Cukup bagus dan ok saat  digunakan. Awalnya gak bisa connect udah sedih aja. Eh akhirnya bisa connect juga. Hehe.. Btw aku habis make kok bikin telinga agak sakit ya. Jd maaf bintang 4 dlu. 😊",Neutral
f*****1,"Kualitas Suara: mantap. bassnya bagus.
harga 106rb barang kaya gini, bagus banget.",Positive
,"Kualitas Suara: super bagus banget suaranya, bassnya oke
Warna: yg pink lucu gemes
Desain: menarik",Positive
n*****n,Kualitas Suara: CAKEP BGT POKOKNYA SUKA BGT,Positive
n*****p,"Kualitas Suara: bersih
Warna: cantik
Desain: pinknya cantik
Produk berfungsi dengan baik, semoga awet",Positive
,"Kualitas Suara: bagus banget
Warna: sangat menarik
Desain: mudah dibawa kemana mana
Rekomendasi deh",Positive
,"Cepet bgt sampenya, lgsg dipakai!🤗",Positive
,"Kualitas Suara: jernih
Warna: pink
Desain: tempatnya kecil jd enak dibawa2 di kantong",Positive
,"Kualitas Suara: kecil
Volume sudah paling full tapi suaranya tetap kecil",Neutral
g*****1,"Kualitas Suara: sangat baik
Warna: okeh putih mate
Desain: great
So far so good, semoga awet",Positive
i*****2,"Kualitas Suara: bass bagus
Warna: menarik dan ceria
Desain: menarik dengan ditel yang apik",Positive
d*****m,"Kualitas Suara: bersih dan jernih
Warna: sesuai ekspetasi soft pink luv
Desain: imut
Mantap sesuai ekspetasi",Positive
,"Kualitas Suara: bagus
Warna: pink
Desain: bagus",Positive
a*****n,"Kualitas Suara: jernih banget, emang kualitas gabisa boong
Warna: pink nya lucu dan gemass",Positive
,"Kualitas Suara: KECIL
Warna: PUTIH
Desain: OKE TAPI KUALITAS KURANG
BARU BERAPA JAM PAKAI SUARANYA KECIL BGTT KURANG AKHIRNYA HEADSETNYA AKU SIMPAN AJA SORRY TO SAY SAYA KECEWA. THX",Neutral
d*****g,Kualitas Suara: volumenya kecil walau volume sdh maksimal,Neutral
a*****7,"Kualitas Suara: bagusss
Warna: menarikk
Desain: sederhana
Bagusss suara juga mantap semoga awett🤩",Positive
,Kualitas cukup ok. Semoga awet.,Positive
d*****i,"Kualitas Suara: sangat jelas dan terdengar
Warna: menarik dan ceria
Desain: terlihat modern dan canggih
Selalu suka dengan baseus😍😍",Positive
v*****a,"Udh coba, not bad cuma utk yg mau suara ny besar... Ini gk besar jd krg klo utk lat dance",Neutral
,"Kualitas Suara: jernih
Warna: hitam
Desain: simpel",Positive
,"Kualitas Suara: seep
Warna: cakep
Desain: bagus
Pesenan ke 2 buat istri 

Terima kasih 👍",Positive
,"Kualitas Suara: jernih bgt plus bass nya keren hgt
Warna: powerfull
Desain: mantap bgt",Positive
f*****3,"Kualitas Suara: enak dengernya
Warna: bersih
Desain: minii
punyaku ini udah jatuh berkali kali tapi suranya masi jernih bgtt 🤍",Positive
,"Kualitas Suara: bersih dan jernih
Warna: sesuai dengan gambar
Desain: pas enak digunakan",Positive
d*****t,"Kualitas Suara: mantap dan jernih
Warna: sangat bagus sesuai gambar
Desain: kecil imut
Tampilan baik",Positive
,"Kualitas Suara: mantep
Warna: simple ga gampang kotor
Desain: slim bgt dikantongin aman",Positive
,"Kualitas Suara: ok. dentuman bagus
Desain: harga murah. tapi tidak gampang jatuh",Positive
,"Kualitas Suara: suara jernih mantep
Warna: sesuai dengan gambar
Desain: pas dan simple",Positive
,"Kualitas Suara: bass enak
Warna: hitam
Desain: cocok simpel elegan
cocok di saya cuman belum 2 minggu ilang hehehe ntar beli lagi dah",Positive
a*****t,udah datengggg cakep banget warnanyaa 😭😭🩵🩵🩵,Positive
k*****9,"Kualitas Suara: besar jernih
Warna: sangat menarik
Desain: keren terbaru
Suka nyaman saat di pakai",Positive
,"Kualitas Suara: bersih
Warna: bagus bangett
Desain: simpel gemes
Bagus bangetttt aaaaaa ❤️❤️❤️",Positive
,"Kualitas Suara: enak buat denger let down
Warna: lucu telur asin
Desain: simple",Positive
n*****3,"Kualitas Suara: NGEBASS ABISS BAGUSSS
Warna: so cutee
Desain: cukup trendi dan sederhana",Positive
,kualitas produk bagus. pengemasan produk cepat sehingga cepat tiba paketnya. kurir ramah. respon penjual baik,Positive
r*****h,Kualitas Suara: nice,Positive
l*****a,"Kualitas Suara: oke
Warna: oke
Design dan ukurannya tidak nyaman dalam pemakaian, bikin sakit kuping padahal baru sebentar",Neutral
p*****u,"Kualitas Suara: oke banget, bass nya mantep
Warna: lucu
Desain: bagus
worth to buy!",Positive
,"Kualitas Suara: enak suaranya
Warna: pink
Desain: lucuuu
sukaaa untuk suara enak,tp klo buat sya agak sakit dikuping kurang nyaman aja jadinya..tp untuk keseluruhan ok👍",Positive
a*****v,Kualitas Suara: lumayan bagus sesuai harga aja,Positive
s*****a,"Kualitas Suara: baik
Warna: bagus
Desain: unik",Positive
a*****i,"Kualitas Suara: bagus
Warna: bagus
Desain: bagus",Positive
,"Kualitas Suara: jernih
Warna: sesuai",Positive
,"Kualitas Suara: bersih jernih jelas
Warna: hitam keren sih
Desain: ergonomis
Kenyamanan saat terpasang di telinga sih 6/10
Karena bentuk headset yg lumayan besar, mudah lepas dari telinga dan rawan terjatuh
Tapi masih oke lah",Positive
g*****r,"Kualitas Suara: jernih bagus, bass oke
Warna: ambil warna hitam bagus banget
Desain: simple elegan",Positive
a*****n,"Kualitas Suara: bagus
Warna: sesuai, bagus, lucu",Positive
i*****1,"Kualitas Suara: bagus
Warna: cantik
Desain: menarik",Positive
,"Kualitas Suara: agak delay gak cocok buat gaming tapi dari suara udah mantao
Warna: sesuai pesanan
Desain: menarik
Untuk tws nya bagus tapi agak kebesaran ketika dipasang ke telinga,",Neutral
,"Kualitas Suara: bagus ngebass
Warna: sesuai
Desain: keren
Okee sih cuman gede banget untuk ditelingaku, jd sakit pakenya kurang nyaman kirain bakal kecil dan nyaman.. tp yaudh lah gpp penting berfungsi dgn baik wkwk",Neutral
,"Kualitas Suara: mantap
Warna: keren
Desain: nice
Enak di dengr bagus bet suaranya mirip salon wkwkwkwkwkwkwk bagus",Positive
,Sesuai tapi blm di coba hehehehe,Neutral
,"Kualitas Suara: oke
Warna: oke
Desain: oke",Positive
1*****i,"Kualitas Suara: bagus
Warna: lucuu cantik",Positive
,"Kualitas Suara: bagus
Warna: bagus
Desain: lucu",Positive
,"Kualitas Suara: mantul pol
Warna: so cute",Positive
a*****6,"bagus, suaranya mantep",Positive
a*****g,Kualitas Suara: suara jernih dan bagus,Positive
a*****7,"Kualitas Suara: jernih
Warna: sesuai
Desain: lucu",Positive
,Kualitas baik,Positive
,oke bgt,Positive
,"Kualitas Suara: bagus,tp ketika ada panggilan masuk trus terhenti suaranya jdi buyar ga karuan mengecil suaranya",Neutral
,"Kualitas Suara: B aja bas nya kureng
Warna: mantep kalo warna mah
Desain: bagus bet",Positive
j*****i,"Kualitas Suara: belum dicoba karena untuk anak di pondok
Warna: hitam
Desain: bagus sesuai dengan gambar
Beli pas lagi promo 🤗🤗🤗",Negative
,"Kualitas Suara: Ok
Warna: Soft
Desain: Ok
Tapi ketahanan baterai kayanya kok kurang awet ya? Pdhl udah di charge",Neutral
,"Kualitas Suara: cukup
Warna: standar
Desain: menarik",Positive
d*****a,"Kualitas Suara: Jernih
Warna: Ya
Desain: Keren",Positive
n*****n,"Kualitas Suara: oke
Warna: cute
Desain: elegant",Positive
,"Kualitas Suara: bagus jernih
Warna: bagus lucu
Desain: bisa di dibawa kemana tetapi gk ada siliconnya jadi sakit jika dipakai lama",Neutral
,"Kualitas Suara: bagus
Warna: sesuai pesanan
Desain: lebih keren
Alhamdulillah makasih ya seller 🙏😁 
Makasih juga buat Abang kurir nya 🙏😁",Positive
r*****4,"Kualitas Suara: jernih
Warna: lucu
Desain: gemas",Positive
,"Kualitas Suara: lumayan
Desain: simple
Kenyamanan: kurang
Sesuai dengan harga, cuma agak kurang nyantol di telinga",Positive
,"Kualitas Suara: bagus
Warna: lucu
Desain: bagus
Sesuai harapann untuk temem yg pemgen dan lg ultah",Positive
,"Kualitas Suara: bass
Warna: sesuai imut
Desain: modern
Packing aman bgt tanpa tambahan yang buat elektronik semuanya sesuai",Positive
,"Kualitas Suara: nyaring
Warna: bagus
Desain: menarik
Lumayan bagus cuma suaranya gak ngebas sama sekali dan agak nyaring tapi overall lumayan oke",Positive
,"Kualitas Suara: mngkin kurang oke dibandingkan brand sblah dgn hrga yg SMA,tp over all oke aja
Desain: desain sy suka,bgs elegan",Positive
j*****1,"Kualitas Suara: Lumayan untuk harga 100rb an
Warna: Hitam
Desain: Lumayan
Suara lumayan nendang, cuman case nya aja yg aku rasa agak kegedean, harusnya bisa dikecilin dikit. Overall untuk harga 100rb an kecil bagus sih",Positive
c*****n,"Barangnya sesuai deskripsi, kualitasnya bagus banget, packing rapi, pengiriman juga cepat. Puas banget belanja di sini!",Positive
,"Kualitas Suara: awalnya bagus
Warna: ya sesuai
Produk: Barang rusak, Kualitas buruk
Belum lama beli masa yg kiri sudah rusak dan jelek banget jadinya speakernya bener bener rusak sampe pusing sendiri pas dengerin :(",Neutral
,"Kualitas Suara: bersih dan jernih
Warna: sesuai ekspetasi dan menarik
Desain: sangat bagus sekali",Positive
h*****o,"Barang sampai dengan aman dan kondisi barang sesuai dengan deskripsi saat live, pas live juga bagus hostnya ga pake basa basi",Positive
,"Kualitas Suara: ok
Warna: ok
Desain: terlalu besar
Yg kurang di ukuran nya aja sih terlalu besar untuk kuping aku, jadi bikin telinga jadi sakit",Neutral
,"Kualitas Suara: setelah dipakai 5x lari headaet sebelah kiri tidak nyala
Warna: oke",Negative
,"Kualitas Suara: jelas banget
Warna: hitam keren
Desain: bagus banget
Bass nya mantep ya keren nyesel ga dari dulu beli ini",Positive
c*****6,Kualitas okee. Suaranya bagus,Positive
,"Kualitas Suara: oke
Warna: cantik
Desain: simple
Berfungsi dengan baik, tp seller ngirimnya aga lama, makasi",Positive
